GO.ID	Term	Annotated	Significant	Expected	pval	Gene	Sig?	Fold change	Name	Description
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000000690	0	0.29015988993266517	sypl2b	synaptophysin-like 2b [Source:ZFIN;Acc:ZDB-GENE-050417-309]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000000837	0	0.05200792738566177	snx9a	sorting nexin 9a [Source:ZFIN;Acc:ZDB-GENE-030616-66]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000001414	0	0.1059634542378135	mctp2a	multiple C2 domains, transmembrane 2a [Source:ZFIN;Acc:ZDB-GENE-040724-63]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000002230	0	0.022269521649189924	sypb	synaptophysin b [Source:ZFIN;Acc:ZDB-GENE-040718-205]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000002792	0	0.17070997957390552	arcn1a	archain 1a [Source:ZFIN;Acc:ZDB-GENE-021031-2]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000004173	0	0.08839498663303678	copa	coatomer protein complex, subunit alpha [Source:ZFIN;Acc:ZDB-GENE-020905-2]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000006112	0	0.24771777687338398	myof	myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000007370	0	0.054277251849713055	dysf	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive) [Source:ZFIN;Acc:ZDB-GENE-070501-1]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000011640	0	0.03076363391524845	syt5b	synaptotagmin Vb [Source:ZFIN;Acc:ZDB-GENE-050522-134]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000014871	0	0.13409788927383406	syngr3a	synaptogyrin 3a [Source:ZFIN;Acc:ZDB-GENE-050522-541]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000016016	0	0.011608497387166839	dbnlb	drebrin-like b [Source:ZFIN;Acc:ZDB-GENE-050522-293]
GO:0030659	cytoplasmic vesicle membrane	69	2	0.19	0.016	ENSDARG00000017844	0	0.1588261357226607	copz1	coatomer protein complex, subunit zeta 1 [Source:ZFIN;Acc:ZDB-GENE-000406-6]
