ID	p	p.adjusted	name
ZFA:0005922	3.6733240361597457E-4	0.10762839425948055	"migratory muscle precursor stream"
ZFA:0000279	0.0011276061224646458	0.3303885938821412	"segmental plate"
ZFA:0000789	0.002401826135451211	0.7037350576872049	"mesoderm pectoral fin bud"
ZFA:0000548	0.002548881305323326	0.7468222224597345	"musculature system"
ZFA:0000393	0.003908848609812792	1.0	"mesenchyme"
ZFA:0005594	0.004702155200246923	1.0	"anatomical surface"
ZFA:0005145	0.0053522811433273695	1.0	"muscle"
ZFA:0000155	0.00559081491488022	1.0	"somite"
ZFA:0000003	0.006150603687395622	1.0	"adaxial cell"
ZFA:0000563	0.008890135774735262	1.0	"pectoral fin musculature"
ZFA:0001000	0.010580114317589394	1.0	"mesenchyme pectoral fin"
ZFA:0000038	0.012498392687332022	1.0	"margin"
ZFA:0001377	0.013570829043071952	1.0	"presumptive mesoderm"
ZFA:0000328	0.015823861296861648	1.0	"cephalic musculature"
ZFA:0000255	0.01596647647999161	1.0	"paraxial mesoderm"
ZFA:0000591	0.01608689650589295	1.0	"presumptive paraxial mesoderm"
ZFA:0000207	0.017751662399508695	1.0	"fin musculature"
ZFA:0001115	0.019050579872390606	1.0	"trunk"
ZFA:0005647	0.021874999999998763	1.0	"tendon"
ZFA:0000382	0.02466168657911448	1.0	"acellular anatomical structure"
ZFA:0001453	0.02510539984417023	1.0	"pectoral fin field"
ZFA:0000077	0.03540346062629262	1.0	"tail bud"
ZFA:0000047	0.03950347614939976	1.0	"peripheral olfactory organ"
ZFA:0009291	0.0412340519408073	1.0	"muscle precursor cell"
ZFA:0001085	0.041566011966916956	1.0	"hypaxial myotome region"
ZFA:0001462	0.04290574072608557	1.0	"somite border"
ZFA:0009000	0.044630565307522796	1.0	"cell"
ZFA:0007124	0.047009488637540855	1.0	"keratinocyte progenitor cell"
ZFA:0009157	0.048541627723331336	1.0	"keratin accumulating cell"
ZFA:0009025	0.05163286343532632	1.0	"myoblast"
ZFA:0005277	0.05189654957156745	1.0	"skeletal muscle"
ZFA:0000053	0.052457539665731294	1.0	"presumptive segmental plate"
ZFA:0007122	0.06156234346008944	1.0	"epidermal stem cell"
ZFA:0009013	0.0719422077574776	1.0	"single fate stem cell"
ZFA:0001688	0.07263148182418147	1.0	"corneal primordium"
ZFA:0000640	0.07440785533396985	1.0	"cornea"
ZFA:0009114	0.07688573907572935	1.0	"muscle cell"
ZFA:0001198	0.0862776675794155	1.0	"adenohypophyseal placode"
ZFA:0000292	0.08918852869728523	1.0	"surface structure"
ZFA:0001056	0.09076915639623576	1.0	"myotome"
ZFA:0000086	0.09520851045130774	1.0	"EVL"
ZFA:0000006	0.10704741900616174	1.0	"ball"
ZFA:0009138	0.10851559619548459	1.0	"mesodermal cell"
ZFA:0001185	0.11275549417762558	1.0	"periderm"
ZFA:0001309	0.11563160826807514	1.0	"neurogenic placode"
ZFA:0007059	0.11722304765336936	1.0	"neurogenic field"
ZFA:0005596	0.11951846100605253	1.0	"paired fin"
ZFA:0001308	0.12152874633680985	1.0	"organism subdivision"
ZFA:0001093	0.12159640638885538	1.0	"unspecified"
ZFA:0005042	0.12337891772344481	1.0	"posterior lateral plate mesoderm"
ZFA:0000105	0.12436542115655502	1.0	"epidermis"
ZFA:0001178	0.12443121808286434	1.0	"non neural ectoderm"
ZFA:0001484	0.12634335023831167	1.0	"superficial blastomere"
ZFA:0000041	0.12770180834357306	1.0	"mesoderm"
ZFA:0009159	0.13615829440529115	1.0	"mucus secreting cell"
ZFA:0001149	0.13641615657957498	1.0	"olfactory system"
ZFA:0000407	0.1418449974959867	1.0	"pectoral girdle"
ZFA:0000120	0.1428571428570969	1.0	"lateral line ganglion"
ZFA:0000018	0.15376348593772055	1.0	"epiblast"
ZFA:0000019	0.15774469203408256	1.0	"epiphysis"
ZFA:0001359	0.16089307942069664	1.0	"pineal complex"
ZFA:0009236	0.1621357875360232	1.0	"skeletal muscle myoblast"
ZFA:0000610	0.16615067079462065	1.0	"vertical myoseptum"
ZFA:0000473	0.17910103490763044	1.0	"trunk musculature"
ZFA:0005037	0.20305569245927507	1.0	"post-vent vasculature"
ZFA:0001307	0.20608296986903119	1.0	"pharyngeal musculature"
ZFA:0001089	0.20771142475155926	1.0	"myoseptum"
ZFA:0001122	0.20866708588847524	1.0	"primary germ layer"
ZFA:0000571	0.21451105657276387	1.0	"presumptive telencephalon"
ZFA:0000114	0.21710094354709758	1.0	"heart"
ZFA:0001306	0.21803404598064374	1.0	"pharyngeal arch"
ZFA:0001373	0.2209718647061546	1.0	"migratory slow muscle precursor cell"
ZFA:0000236	0.22283585360520933	1.0	"mandibular muscle"
ZFA:0000051	0.2250367049957177	1.0	"otic vesicle"
ZFA:0000079	0.22665340367704137	1.0	"telencephalon"
ZFA:0000118	0.23598108856569805	1.0	"hypophysis"
ZFA:0000048	0.2408611599713686	1.0	"olfactory placode"
ZFA:0000360	0.24197114482263932	1.0	"heart tube"
ZFA:0000509	0.24545201713401443	1.0	"epithalamus"
ZFA:0000121	0.24599934407177498	1.0	"lateral plate mesoderm"
ZFA:0007115	0.25342856127291025	1.0	"pericardial region"
ZFA:0001383	0.2582004268377238	1.0	"fin bud"
ZFA:0000026	0.26664001337937204	1.0	"hatching gland"
ZFA:0007062	0.26722379887456554	1.0	"olfactory field"
ZFA:0000711	0.26941474757555567	1.0	"DEL"
ZFA:0000434	0.2694188281810298	1.0	"skeletal system"
ZFA:0000111	0.2750267611681222	1.0	"germ ring"
ZFA:0000402	0.27549463415170206	1.0	"olfactory bulb"
ZFA:0001176	0.2841723234759944	1.0	"blastoderm"
ZFA:0000016	0.284848100400128	1.0	"ectoderm"
ZFA:0001488	0.28770882058617825	1.0	"multi-tissue structure"
ZFA:0009115	0.2912795247713096	1.0	"skeletal muscle cell"
ZFA:0000037	0.29340089301745265	1.0	"anatomical structure"
ZFA:0001439	0.29464593276983686	1.0	"anatomical system"
ZFA:0001652	0.2953635309584881	1.0	"head muscle"
ZFA:0005566	0.2963398673888233	1.0	"anterior segment eye"
ZFA:0000115	0.2991922463768892	1.0	"heart rudiment"
ZFA:0001512	0.3036604506313101	1.0	"anatomical group"
ZFA:0000028	0.30374332846517443	1.0	"heart primordium"
ZFA:0009014	0.3044856231090726	1.0	"hematopoietic stem cell"
ZFA:0007085	0.3099032700556577	1.0	"migratory neural crest"
ZFA:0009309	0.3103302704496003	1.0	"leukocyte"
ZFA:0007083	0.31089219106866034	1.0	"premigratory neural crest"
ZFA:0005923	0.3145680030311666	1.0	"anterior migratory muscle precursor stream"
ZFA:0001477	0.31765407732641215	1.0	"portion of tissue"
ZFA:0000095	0.3184239718799339	1.0	"pharyngeal arch 3-7 skeleton"
ZFA:0000081	0.3197295109065656	1.0	"trunk mesenchyme"
ZFA:0000149	0.3219496476658563	1.0	"primitive heart tube"
ZFA:0001632	0.3231066928706051	1.0	"portion of connective tissue"
ZFA:0001138	0.3243846112515219	1.0	"vestibuloauditory system"
ZFA:0001105	0.32552527876294063	1.0	"embryonic structure"
ZFA:0000022	0.3410289482586081	1.0	"floor plate"
ZFA:0001612	0.3422529224610615	1.0	"pharyngeal arch 1"
ZFA:0001218	0.3502639031824373	1.0	"presumptive floor plate"
ZFA:0000076	0.36265151537481655	1.0	"swim bladder"
ZFA:0001175	0.3704031843388733	1.0	"blastodisc"
ZFA:0000027	0.3714873160152601	1.0	"paired fin skeleton"
ZFA:0005336	0.37911966271246644	1.0	"presumptive swim bladder"
ZFA:0005335	0.38949990728958817	1.0	"swim bladder bud"
ZFA:0001285	0.401081081080949	1.0	"intersegmental vessel"
ZFA:0009258	0.40682270322682973	1.0	"angioblastic mesenchymal cell"
ZFA:0001478	0.40761435040280686	1.0	"anatomical cluster"
ZFA:0000058	0.4178648271678701	1.0	"polster"
ZFA:0000184	0.4230769230769233	1.0	"cleithrum"
ZFA:0000004	0.44042113481375533	1.0	"anterior axial hypoblast"
ZFA:0000339	0.44298523666992207	1.0	"digestive system"
ZFA:0001194	0.44395149364061803	1.0	"cranial neural crest"
ZFA:0000574	0.4473510863151	1.0	"presumptive diencephalon"
ZFA:0000943	0.4481846627002712	1.0	"pectoral fin skeleton"
ZFA:0005771	0.4506832367414866	1.0	"ectomesenchyme"
ZFA:0000243	0.4594428062169263	1.0	"neuromast"
ZFA:0005227	0.46174304654116016	1.0	"protoneuromast"
ZFA:0009307	0.46624177052976756	1.0	"somatic stem cell"
ZFA:0000060	0.4694004634953338	1.0	"prechordal plate"
ZFA:0009136	0.47163578449779525	1.0	"motile cell"
ZFA:0001514	0.4731903485253524	1.0	"bone element"
ZFA:0000101	0.47333450246583947	1.0	"diencephalon"
ZFA:0001651	0.4819277108433714	1.0	"sternohyoid"
ZFA:0000282	0.4853943266603572	1.0	"sensory system"
ZFA:0005784	0.49279210210155144	1.0	"striated muscle cell"
ZFA:0001635	0.4966558411499459	1.0	"intramembranous bone"
ZFA:0000010	0.5106361335292681	1.0	"cardiovascular system"
ZFA:0001216	0.516893600558908	1.0	"splanchnocranium"
ZFA:0000737	0.5204820761399422	1.0	"cranium"
ZFA:0000075	0.5239379178598109	1.0	"spinal cord"
ZFA:0001357	0.5269133680147526	1.0	"alar plate midbrain region"
ZFA:0000035	0.5311875483797741	1.0	"lens"
ZFA:0005076	0.5459907952852929	1.0	"primordial vasculature"
ZFA:0000445	0.5461360010365686	1.0	"optic tectum"
ZFA:0000138	0.5532414447043644	1.0	"otic placode"
ZFA:0005494	0.5654268114555341	1.0	"skeletal element"
ZFA:0000108	0.5664565604819238	1.0	"fin"
ZFA:0007042	0.5729217169570442	1.0	"spinal cord neural tube"
ZFA:0000152	0.5765427058290129	1.0	"retina"
ZFA:0001159	0.5804397082787143	1.0	"immune system"
ZFA:0000056	0.5869426428726199	1.0	"pharynx"
ZFA:0000416	0.5875890012208925	1.0	"presumptive endoderm"
ZFA:0000113	0.5878397895353361	1.0	"head mesenchyme"
ZFA:0000190	0.5898929077281488	1.0	"ganglion"
ZFA:0000050	0.5988585836914357	1.0	"optic vesicle"
ZFA:0001473	0.6036326288597352	1.0	"deep blastomere"
ZFA:0000570	0.6059337730400889	1.0	"optic primordium"
ZFA:0001679	0.6086556083918967	1.0	"solid lens vesicle"
ZFA:0000100	0.6098097303309984	1.0	"cerebellum"
ZFA:0001202	0.6099417784456987	1.0	"optic cup"
ZFA:0001440	0.611404511492073	1.0	"rhombic lip"
ZFA:0001442	0.611404511492073	1.0	"upper rhombic lip"
ZFA:0000122	0.6147121726220754	1.0	"lens placode"
ZFA:0001490	0.6177152229618473	1.0	"cavitated compound organ"
ZFA:0001207	0.6182919811520885	1.0	"presumptive rhombomere 1"
ZFA:0005567	0.6203542664439121	1.0	"posterior segment eye"
ZFA:0001127	0.6243823321228378	1.0	"visual system"
ZFA:0000403	0.6251151108779113	1.0	"ovary"
ZFA:0000496	0.63448725932463	1.0	"compound organ"
ZFA:0000107	0.6351780066893208	1.0	"eye"
ZFA:0007038	0.6361683334628483	1.0	"anterior neural tube"
ZFA:0007031	0.6409880249081265	1.0	"anterior neural rod"
ZFA:0000098	0.6525710777702405	1.0	"proliferative region"
ZFA:0007041	0.6669492958828132	1.0	"forebrain neural tube"
ZFA:0005425	0.6673674872073714	1.0	"serous membrane"
ZFA:0000109	0.6673736673694864	1.0	"forebrain"
ZFA:0000062	0.6694925244344562	1.0	"presumptive forebrain"
