ID	p	p.adjusted	name
ZFA:0001484	0.001849070892072286	0.5676647638661918	"superficial blastomere"
ZFA:0001185	0.004500823494491642	1.0	"periderm"
ZFA:0001688	0.007280484358101877	1.0	"corneal primordium"
ZFA:0000640	0.008240957625940423	1.0	"cornea"
ZFA:0001683	0.008786460147539834	1.0	"corneal epithelium"
ZFA:0000086	0.011488394995772361	1.0	"EVL"
ZFA:0001486	0.02152577408338656	1.0	"epithelium"
ZFA:0000105	0.023617810788815904	1.0	"epidermis"
ZFA:0000368	0.030238858659363294	1.0	"integument"
ZFA:0005654	0.03037667071690147	1.0	"blood plasma"
ZFA:0001179	0.03461601072049915	1.0	"epidermal superficial stratum"
ZFA:0000003	0.04118264766469322	1.0	"adaxial cell"
ZFA:0000292	0.04354352296903778	1.0	"surface structure"
ZFA:0000328	0.04485921636504942	1.0	"cephalic musculature"
ZFA:0007124	0.047009488637540855	1.0	"keratinocyte progenitor cell"
ZFA:0009157	0.048541627723331336	1.0	"keratin accumulating cell"
ZFA:0001074	0.05446563599795119	1.0	"taste bud"
ZFA:0000778	0.07082521117603367	1.0	"spinal cord interneuron"
ZFA:0009126	0.09000000000000177	1.0	"taste receptor cell"
ZFA:0007122	0.09092623069846882	1.0	"epidermal stem cell"
ZFA:0001308	0.0949229599315409	1.0	"organism subdivision"
ZFA:0000037	0.09524173424858418	1.0	"anatomical structure"
ZFA:0001101	0.1023418159354533	1.0	"gustatory system"
ZFA:0000622	0.10290093979152849	1.0	"barbel"
ZFA:0000204	0.10728497923856627	1.0	"esophagus"
ZFA:0001704	0.10978944699241244	1.0	"scale primordium"
ZFA:0000317	0.11206328279504722	1.0	"postcranial axial skeleton"
ZFA:0000255	0.11219923997951793	1.0	"paraxial mesoderm"
ZFA:0000591	0.11268839293455364	1.0	"presumptive paraxial mesoderm"
ZFA:0007006	0.1130805822001631	1.0	"lip"
ZFA:0001183	0.11416111330849876	1.0	"dermal superficial region"
ZFA:0000047	0.12295612977348593	1.0	"peripheral olfactory organ"
ZFA:0001065	0.1270511500028426	1.0	"lateral mesoderm"
ZFA:0000554	0.1336472141355036	1.0	"olfactory epithelium"
ZFA:0001431	0.14041656522670515	1.0	"primitive olfactory epithelium"
ZFA:0005119	0.1503003206557205	1.0	"barbel primordium"
ZFA:0000563	0.1516952877946657	1.0	"pectoral fin musculature"
ZFA:0000250	0.1719457013574345	1.0	"opercle"
ZFA:0000789	0.1726900548505062	1.0	"mesoderm pectoral fin bud"
ZFA:0001119	0.17692929437269006	1.0	"dermis"
ZFA:0001085	0.18014060041291424	1.0	"hypaxial myotome region"
ZFA:0009124	0.18295218295218937	1.0	"chemoreceptor cell"
ZFA:0000006	0.18446581215330854	1.0	"ball"
ZFA:0001559	0.18613714406358947	1.0	"vertebral column"
ZFA:0009310	0.1876430205949086	1.0	"retinal ganglion cell"
ZFA:0001149	0.18818956574937948	1.0	"olfactory system"
ZFA:0000277	0.18926675085785588	1.0	"scale"
ZFA:0000112	0.1926194560862854	1.0	"gut"
ZFA:0009238	0.20231139456146222	1.0	"afferent neuron"
ZFA:0009159	0.20886698459036931	1.0	"mucus secreting cell"
ZFA:0000863	0.2281421255492025	1.0	"dermatocranium"
ZFA:0000669	0.22897195440317866	1.0	"head kidney"
ZFA:0000590	0.23204102374068317	1.0	"oral region"
ZFA:0000048	0.2408611599713686	1.0	"olfactory placode"
ZFA:0000339	0.2545304951775976	1.0	"digestive system"
ZFA:0000416	0.2556224544186513	1.0	"presumptive endoderm"
ZFA:0001401	0.2558927947027019	1.0	"dorsal hyoid arch"
ZFA:0000036	0.2594584028543563	1.0	"liver and biliary system"
ZFA:0000080	0.2624490907529369	1.0	"trigeminal neural crest"
ZFA:0001000	0.26506789790599633	1.0	"mesenchyme pectoral fin"
ZFA:0001491	0.26710237191379504	1.0	"solid compound organ"
ZFA:0007062	0.26722379887456554	1.0	"olfactory field"
ZFA:0000547	0.26811412889773223	1.0	"mouth"
ZFA:0005620	0.2801608579087343	1.0	"endochondral element"
ZFA:0005624	0.2801608579087343	1.0	"replacement element"
ZFA:0000295	0.2863013698630271	1.0	"trigeminal ganglion"
ZFA:0009183	0.288043478260885	1.0	"epidermal cell"
ZFA:0000529	0.2905065880217362	1.0	"kidney"
ZFA:0001478	0.2997835235157058	1.0	"anatomical cluster"
ZFA:0000787	0.3052631578947075	1.0	"mesenchyme derived from head neural crest"
ZFA:0001290	0.3070585606097035	1.0	"stomodeum"
ZFA:0005781	0.3109668685803389	1.0	"cloaca"
ZFA:0000207	0.3177191685487323	1.0	"fin musculature"
ZFA:0009191	0.31800766283521825	1.0	"CNS interneuron"
ZFA:0001488	0.31899359303616204	1.0	"multi-tissue structure"
ZFA:0001159	0.3240957508645109	1.0	"immune system"
ZFA:0001591	0.3249607535321333	1.0	"endochondral bone"
ZFA:0001117	0.326400454311632	1.0	"post-vent region"
ZFA:0009051	0.32655311217298183	1.0	"interneuron"
ZFA:0000114	0.33765171815432454	1.0	"heart"
ZFA:0000162	0.33921382193941657	1.0	"trigeminal placode"
ZFA:0001080	0.3420705752732861	1.0	"sclerotome"
ZFA:0000124	0.34346292364731956	1.0	"liver primordium"
ZFA:0009039	0.343925233644896	1.0	"squamous epithelial cell"
ZFA:0001069	0.34622047836472886	1.0	"ventral fin fold"
ZFA:0000555	0.3477693629966243	1.0	"opercular flap"
ZFA:0001635	0.3487145231302611	1.0	"intramembranous bone"
ZFA:0005922	0.3496581915841295	1.0	"migratory muscle precursor stream"
ZFA:0001189	0.3587443946188498	1.0	"vertebra"
ZFA:0005597	0.3634650335933427	1.0	"median fin"
ZFA:0000038	0.36879806477837046	1.0	"margin"
ZFA:0000360	0.3747092432546957	1.0	"heart tube"
ZFA:0001611	0.380854637096994	1.0	"pharyngeal arch 2"
ZFA:0005737	0.3880816845775391	1.0	"intestinal rod"
ZFA:0005738	0.40833475240975425	1.0	"intestinal bulb primordium"
ZFA:0000444	0.4101711538356898	1.0	"suspensorium"
ZFA:0009067	0.42022223943039066	1.0	"CNS neuron (sensu Vertebrata)"
ZFA:0000113	0.4251470575066722	1.0	"head mesenchyme"
ZFA:0001194	0.44395149364061803	1.0	"cranial neural crest"
ZFA:0001056	0.4584738084921528	1.0	"myotome"
ZFA:0005336	0.4619003142558811	1.0	"presumptive swim bladder"
ZFA:0000123	0.46550051472796156	1.0	"liver"
ZFA:0009168	0.47238728382177136	1.0	"neuroblast (sensu Vertebrata)"
ZFA:0001514	0.4731903485253524	1.0	"bone element"
ZFA:0009001	0.476571288823406	1.0	"receptor cell (sensu Animalia)"
ZFA:0009115	0.4860883797054657	1.0	"skeletal muscle cell"
ZFA:0001632	0.49051401912176523	1.0	"portion of connective tissue"
ZFA:0000081	0.49053824055990725	1.0	"trunk mesenchyme"
ZFA:0007115	0.49463301088731654	1.0	"pericardial region"
ZFA:0001338	0.4983460753048502	1.0	"intestine"
ZFA:0001276	0.5027968625098902	1.0	"pharyngeal arch 2 skeleton"
ZFA:0000009	0.5030618120444467	1.0	"cardiac ventricle"
ZFA:0000076	0.5038645485237516	1.0	"swim bladder"
ZFA:0001058	0.5086657351684154	1.0	"caudal fin"
ZFA:0005566	0.5159692818406758	1.0	"anterior segment eye"
ZFA:0000084	0.5235945355692527	1.0	"yolk"
ZFA:0001218	0.5253185163866504	1.0	"presumptive floor plate"
ZFA:0000022	0.5281506440172619	1.0	"floor plate"
ZFA:0000548	0.5346497961344807	1.0	"musculature system"
ZFA:0001309	0.5375401903554455	1.0	"neurogenic placode"
ZFA:0007059	0.5415045742609814	1.0	"neurogenic field"
ZFA:0009236	0.546112115732427	1.0	"skeletal muscle myoblast"
ZFA:0000115	0.5529477150019779	1.0	"heart rudiment"
ZFA:0000077	0.5562319645164864	1.0	"tail bud"
ZFA:0001178	0.5589476376290186	1.0	"non neural ectoderm"
ZFA:0000028	0.5594486992600365	1.0	"heart primordium"
ZFA:0001477	0.5712829505599137	1.0	"portion of tissue"
ZFA:0005425	0.5732466366778415	1.0	"serous membrane"
ZFA:0005335	0.5737580424352855	1.0	"swim bladder bud"
ZFA:0000598	0.5784118534288207	1.0	"testis"
ZFA:0001105	0.5836092454072058	1.0	"embryonic structure"
ZFA:0000007	0.5918509359083771	1.0	"blood"
ZFA:0001628	0.5920679886684628	1.0	"replacement bone"
ZFA:0001719	0.5959251006156341	1.0	"presumptive cardiac ventricle heart tube"
ZFA:0001720	0.5959251006156341	1.0	"presumptive cardiac ventricle primitive heart tube"
ZFA:0001473	0.6036326288597352	1.0	"deep blastomere"
ZFA:0009025	0.6043071777494996	1.0	"myoblast"
