GO.ID	Term	Annotated	Significant	Expected	pval	Gene	Sig?	Fold change	Name	Description
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000003961	0	-0.1041787255148063	parp3	poly (ADP-ribose) polymerase family, member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7435]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000006848	0	2.029825903062021	parp9	poly(ADP-ribose) polymerase family member 9 [Source:ZFIN;Acc:ZDB-GENE-081104-179]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000018593	0	-0.05725246123946526	parp16	poly (ADP-ribose) polymerase family, member 16 [Source:ZFIN;Acc:ZDB-GENE-040426-2289]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000019529	0	0.006205456208212126	parp1	poly (ADP-ribose) polymerase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3955]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000034178	0	0.04885315334791205	cpsf1	cleavage and polyadenylation specific factor 1 [Source:ZFIN;Acc:ZDB-GENE-040709-2]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000041350	0	-0.061785346448244835	ankrd39	ankyrin repeat domain 39 [Source:ZFIN;Acc:ZDB-GENE-081104-153]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000042496	0	0.3642989471553156	parp12a	poly (ADP-ribose) polymerase family, member 12a [Source:ZFIN;Acc:ZDB-GENE-050419-6]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000042703	0	-0.1277932570289054	parp6a	poly (ADP-ribose) polymerase family, member 6a [Source:ZFIN;Acc:ZDB-GENE-040718-272]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000059789	0	-0.1627701593746279	parp8	poly (ADP-ribose) polymerase family, member 8 [Source:ZFIN;Acc:ZDB-GENE-060929-432]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000061841	0	-0.015732679919336235	tiparp	TCDD-inducible poly(ADP-ribose) polymerase [Source:ZFIN;Acc:ZDB-GENE-031002-47]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000062897	0	0.00241346648892222	tnksb	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase b [Source:NCBI gene;Acc:567533]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000069934	0	0.059290683312416714	parp4	poly (ADP-ribose) polymerase family, member 4 [Source:ZFIN;Acc:ZDB-GENE-070912-387]
GO:0003950	NAD+ ADP-ribosyltransferase activity	30	4	0.49	0.0014	ENSDARG00000069998	0	-0.11406074390091113	si:ch211-145b13.6	si:ch211-145b13.6 [Source:ZFIN;Acc:ZDB-GENE-090313-36]
